id,agent,type,type_string,fixed_component,per_tenant_component,multi_tenant_rate,discount_after,mandatory,includes_vat,notes,url_source,unknown
2369,2125,252,Agency Fee (without guarantor),0.0,180.0,120.0,2,1,1,"£180 for first tenant, £120 each for tenants 2 to 4. £60 each for tenants 5+.",,0
2370,2125,253,Agency Fee (students/those with guarantors),0.0,216.0,0.0,0,0,1,,,0
2315,1051,15,Tenancy Agreement,30.0,30.0,0.0,0,1,,"£60 for tenancy agreement, £30 for each additional tenant",,0
2368,2124,30,Renewal fee,60.0,0.0,0.0,0,0,1,,,0
2347,2117,92,Administration fee,0.0,156.0,0.0,0,1,1,Minimum of £312 per tenancy,,0
2327,2110,92,Administration Fee,0.0,100.0,0.0,0,1,1,Minimum of £200 per tenancy,,0
2353,2119,5,Deposit Administration Charge,30.0,0.0,0.0,0,1,1,,,0
2308,1102,7,Guarantor fee,0.0,120.0,0.0,0,0,1,,,0
2305,1114,7,Guarantor fee,0.0,60.0,0.0,0,0,1,,,0
2318,1051,7,Guarantor fee (per guarantor),0.0,90.0,0.0,0,0,,,,0
2324,1106,7,Guarantor fee (per guarantor),0.0,120.0,0.0,0,0,1,,,0
2331,2111,7,Guarantor fee (per guarantor),0.0,90.0,0.0,0,0,,,,0
2337,2113,7,Guarantor fee (per guarantor),0.0,60.0,0.0,0,0,1,,,0
2319,1051,30,Tenancy Renewal ,54.0,0.0,0.0,0,0,,,,0
2332,2111,30,Tenancy Renewal ,95.0,0.0,0.0,0,0,,,,0
2340,2113,30,Tenancy Renewal ,84.0,0.0,0.0,0,0,1,,,0
2357,2118,30,Renewal fee,84.0,0.0,0.0,0,0,,,,0
2310,1102,30,Renewal fee,120.0,0.0,0.0,0,0,1,,,0
2364,2122,247,Renewal fee (for 6 months),60.0,0.0,0.0,0,0,1,,,0
2359,2121,2,Credit Check,0.0,24.0,0.0,0,1,1,Per PERSON (including tenants and guarantors),,0
2312,1110,2,Referencing Fee,0.0,118.8,0.0,0,1,1,,,0
2316,1051,2,Referencing Fee,0.0,78.0,0.0,0,1,,,,0
2330,2111,2,Referencing Fee,0.0,90.0,0.0,0,1,,,,0
2336,2113,2,Referencing Fee,0.0,100.0,0.0,0,1,1,,,0
2343,2115,2,Referencing Fee,0.0,30.0,0.0,0,1,0,,,0
2423,2149,6,Inventory Fee ,0.0,0.0,0.0,0,1,1,"""Your full inventory cost will be agreed and notified to you before we accept your holding fee.""",,1
2374,2128,15,Tenancy Set up,0.0,225.0,100.0,3,1,1,"£450 for first one/two tenants, £100 per tenant after",,0
2380,2129,15,Tenancy Set up,0.0,180.0,0.0,0,1,1,,,0
2398,2139,15,Tenancy Set up,0.0,195.0,0.0,0,1,1,,,0
2403,2140,127,Inventory Fee ,114.0,0.0,0.0,0,1,,"Varies depending on size of property, Minimum £114 for a one-bed flat",,0
2379,2128,162,Landlord reference,0.0,30.0,0.0,0,0,1,Preparing reference for future landlord after tenancy has ended,,0
2885,3103,92,Admin Fee,366.6,0.0,0.0,0,1,1,,,0
2886,3103,142,Student Admin Fee,0.0,95.0,0.0,0,0,1,,,0
2887,3103,7,Guarantor Check,0.0,60.0,0.0,0,0,1,,,0
2888,3103,419,Admin Fee for 3 or more tenants,0.0,144.0,0.0,0,0,1,,,0
2416,2147,70,Check Out,0.0,0.0,0.0,0,0,,,,1
2387,2132,254,Check out (1-2 bed unfurnished),60.0,0.0,0.0,0,1,1,£70 for 3 bed and £80 for 4 bed. Add 25% for furnished properties. Students £30pp.,,0
2934,2975,92,Admin Fee,420.0,0.0,90.0,2,1,1,,,0
2935,2975,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
2391,2136,44,Early Termination,510.0,0.0,0.0,0,0,1,,,0
2392,2136,232,End of Tenancy Referencing Fee,0.0,30.0,0.0,0,0,1,If agency is requested to provide reference ,,0
2393,2138,228,Tenant application fee,0.0,210.0,180.0,2,1,1,,,0
2395,2138,256,Student Tenant Application Fee,0.0,180.0,0.0,0,0,1,The student fee includes both the student and their guarantor,,0
2396,2138,30,Tenancy Renewal,54.0,0.0,0.0,0,0,1,,,0
2981,3372,343,Additional Tenant,60.0,0.0,0.0,0,0,1,,,0
2993,3400,92,Admin Fee,0.0,150.0,105.0,-2,1,1,,,0
2400,2139,222,Tenancy extension,0.0,30.0,0.0,0,0,1,"Minimum of £60, only charged for first extension",,0
2401,2139,232,End of Tenancy Referencing Fee,0.0,18.0,0.0,0,0,1,,,0
2402,2140,201,Agency Fee ,0.0,180.0,0.0,0,1,,,,0
2376,2128,39,Check In,140.0,0.0,0.0,0,1,1,,,0
2994,3400,7,Guarantor Check,35.0,0.0,0.0,0,0,1,,,0
2995,3400,30,Tenancy Renewal,30.0,0.0,0.0,0,0,1,,,0
2407,2142,5,Deposit Protection,50.0,0.0,0.0,0,0,,"""£50.00 If Sawyer and Co registers the deposit, £0.00 If the landlord registers it.""",,0
2424,2204,92,Admin Fee,414.0,0.0,0.0,0,1,1,Up to 2 tenants. £114 for additional tenants,,0
2409,2145,15,Tenancy Agreement,0.0,210.0,0.0,0,1,1,,,0
2410,2145,39,Check In,36.0,0.0,0.0,0,1,1,,,0
2411,2145,5,Deposit Protection,24.0,0.0,0.0,0,1,1,,,0
2426,2204,258,Accompanied Check-in Fee,54.0,0.0,0.0,0,1,1,,,0
2413,2145,232,End of Tenancy Referencing Fee,0.0,30.0,0.0,0,0,1,,,0
2427,2204,229,Renewal fee,84.0,0.0,0.0,0,0,1,,,0
2428,2204,70,Check Out,84.0,0.0,0.0,0,0,1,up to £300,,0
2419,2148,232,End of Tenancy Referencing Fee,0.0,20.0,0.0,0,0,1,,,0
2422,2149,23,Contract Fee,0.0,100.0,0.0,0,1,1,,,0
2389,2136,7,Guarantor Fee,114.0,0.0,0.0,0,0,1,Unclear if per guarantor or per tenancy,,0
2394,2138,7,Guarantor Fee,0.0,66.0,0.0,0,0,1,Unclear if per guarantor or per tenancy,,0
2101,1766,92,Admin Fee,469.78,0.0,0.0,0,1,, 33.6% of the monthly rent for single occupancy or 39.6% of the monthly rent for multiple occupancy. Flat rate of £150 per student,,0
2381,2129,30,Tenancy Renewal ,96.0,0.0,0.0,0,0,1,,,0
2384,2134,2,Credit Check,0.0,90.0,0.0,0,1,1,,,0
2399,2139,7,Guarantor Fee,0.0,30.0,0.0,0,0,1,Unclear if per guarantor or per tenancy,,0
2373,2126,30,Contract Renewal,60.0,0.0,0.0,0,0,1,,,0
2421,2149,92,Administration and Referencing,0.0,100.0,0.0,0,1,1,,,0
2405,2142,92,Administration fee,0.0,165.0,0.0,0,1,,,,0
2408,2143,92,Administration Fee,0.0,240.0,0.0,0,1,,,,0
2414,2146,92,Administration Fee,0.0,180.0,0.0,0,1,,Students are not charged the administration fee as this is a not-for-profit agency run by Sussex Students Union,,0
2406,2142,7,Guarantor Fee,0.0,30.0,0.0,0,0,,Unclear if per guarantor or per tenancy,,0
2418,2148,7,Guarantor Fee,0.0,30.0,0.0,0,0,1,,,0
2372,2126,7,Guarantor fee (per guarantor),0.0,60.0,0.0,0,0,1,,,0
2375,2128,7,Guarantor fee (per guarantor),0.0,100.0,0.0,0,0,1,,,0
2425,2204,7,Guarantor fee (per guarantor),114.0,0.0,0.0,0,0,1,,,0
2390,2136,30,Tenancy Renewal ,102.0,0.0,0.0,0,0,1,,,0
2404,2140,30,Tenancy Renewal ,90.0,0.0,0.0,0,0,,,,0
2420,2148,30,Tenancy Renewal ,30.0,0.0,0.0,0,0,1,,,0
2377,2128,30,Renewal fee,100.0,0.0,0.0,0,0,1,,,0
2371,2126,2,Referencing Fee,0.0,210.0,0.0,0,1,1,,,0
2383,2134,2,Referencing Fee,0.0,120.0,0.0,0,1,1,,,0
2388,2136,2,Referencing Fee,0.0,234.0,0.0,0,1,1,Based on minimum two persons. Single occupancy £306. Tenants without an email address are also charged £306pp as a 'hard copy fee'.,,0
2430,2204,176,Lost security items,30.0,0.0,0.0,0,0,1,,,0
2431,2204,261,Out of Hours Services,60.0,0.0,0.0,0,0,1,,,0
2493,2239,178,Late payment/Non payment of rent,25.0,0.0,0.0,0,0,0,,,0
2484,2246,178,Late Rent Payment Fee/Returned Standing Order,20.0,0.0,0.0,0,0,1,per occasion,,0
2443,2151,200,Overpaid/repayment of Rent Charge,20.0,0.0,0.0,0,0,1,,,0
2485,2246,278,Failure to attend a pre-arranged appointment,25.0,0.0,0.0,0,0,1,,,0
2460,2169,15,Set up fee,100.0,150.0,0.0,0,1,1,,,0
2459,2155,15,Set Up Fee,0.0,240.0,0.0,0,1,1,,,0
2466,2169,12,Furture landlord reference request,0.0,30.0,0.0,0,0,1,,,0
2429,2204,12,Future Landlord Reference Fee,0.0,0.0,0.0,0,0,1,No charge,,0
2889,2106,92,Admin Fee,60.0,0.0,0.0,0,1,1,,,0
2890,2106,2,Reference Check,0.0,120.0,0.0,0,1,1,,,0
2891,2106,30,Tenancy Renewal,60.0,0.0,0.0,0,0,1,,,0
2892,2106,12,Ongoing Reference,0.0,36.0,0.0,0,0,1,,,0
2893,2106,7,Guarantor Check,0.0,120.0,0.0,0,0,1,,,0
2490,2239,30,Fixed Term Tenancy Renewal,95.0,0.0,0.0,0,0,0,,,0
2483,2246,303,Breach of Tenancy Letter,30.0,0.0,0.0,0,0,1,per letter,,0
2450,2153,273,Set Up Fee 3 Bed,160.0,0.0,0.0,0,0,1,,,0
2451,2153,274,Set Up Fee 4 Bed,170.0,0.0,0.0,0,0,1,,,0
2452,2153,275,Set Up Fee 5 Bed,185.0,0.0,0.0,0,0,1,,,0
2453,2153,276,Set Up Fee 6 Bed,200.0,0.0,0.0,0,0,1,,,0
2486,2239,379,Referencing and Admin Fee for 2 people,125.0,150.0,0.0,0,1,0,,,0
2455,2153,278,Missed Appointment/Inspection,36.0,0.0,0.0,0,0,1,,,0
2456,2153,279,Receiving rent as cash,30.0,0.0,0.0,0,0,1,"Up to £800, there is a charge of £6 for every £100 over £800 received",,0
2458,2153,280,Unauthorised late Check out/return of keys		 resulting in cancelled Check out Inspection,60.0,0.0,0.0,0,0,1,60 to 175 depending on property size,,0
2447,2153,270,Set Up Fee Studio,130.0,0.0,0.0,0,0,1,,,0
2448,2153,271,Set Up Fee 1 Bed,140.0,0.0,0.0,0,0,1,,,0
2482,2246,70,Check Out,144.0,0.0,0.0,0,0,1,,,0
2442,2151,285,Late rent reminder (2nd letter and 3rd letters),20.0,0.0,0.0,0,0,1,,,0
2475,2184,2,Credit/Referencing Check,0.0,105.0,0.0,0,1,,,,0
2445,2153,146,Reference Fee,0.0,120.0,0.0,0,1,1,,,0
2454,2153,277,Student referencing fee and set up fee,0.0,210.0,0.0,0,0,1,,,0
2432,2152,281,Tenancy Set up (up to 2 tenants),325.0,0.0,0.0,0,1,0,"Inventory check in, drawing up of Tenancy Agreement, reference collation and reporting, deposit registration fee. ",,0
2936,2976,92,Admin Fee,300.0,120.0,0.0,0,1,1,,,0
2435,2152,264,Duplicate Tenancy Agreement,5.0,0.0,0.0,0,0,0,,,0
2436,2152,282,Phone call by staff ,3.5,0.0,0.0,0,0,0,,,0
2449,2153,272,Set Up Fee 2 Bed,150.0,0.0,0.0,0,1,1,,,0
2457,2153,30,Tenancy Renewal,60.0,0.0,0.0,0,0,1,,,0
2480,2246,30,Fixed Term Tenancy Renewal Fee,90.0,0.0,0.0,0,0,1,,,0
2440,2151,140,Renewal Fee,75.0,0.0,0.0,0,0,1,,,0
2937,2976,7,Guarantor Check,0.0,90.0,0.0,0,0,1,,,0
2938,2976,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
2982,3372,255,Guarantor Fee,60.0,0.0,0.0,0,0,1,,,0
2437,2151,266,Set Up Fee,0.0,215.0,175.0,1,1,1,,,0
2468,2177,15,Tenancy Agreement,210.0,0.0,0.0,0,1,1,,,0
2469,2177,292,Unfurnished Inventory Check,120.0,0.0,0.0,0,1,1,,,0
2470,2177,293,Furnished Inventory Check,144.0,0.0,0.0,0,0,1,,,0
2473,2183,296,Management Fee,0.0,150.0,0.0,0,1,,,,0
2474,2184,297,Agency Administration Fee,250.0,0.0,0.0,0,1,,Non refundable ,,0
2479,2246,7,Guarantor Check,140.0,0.0,0.0,0,0,1,,,0
2492,2239,311,End of Tenancy Inspection,25.0,0.0,0.0,0,0,0,If property needs to be visited more than once to inspect for cleanliness etc,,0
2477,2246,92,Admin Fee,140.0,140.0,0.0,0,1,1,,,0
2465,2169,114,Check out fee,50.0,0.0,0.0,0,0,1,,,0
2463,2169,39,Check in fee,90.0,0.0,0.0,0,1,1,,,0
2433,2152,343,Additional tenants,0.0,30.0,0.0,0,1,0,,,0
2471,2177,7,Guarantor Refencing,120.0,0.0,0.0,0,0,1,,,0
2462,2169,7,Guarantor fee,100.0,0.0,0.0,0,0,1,,,0
2439,2151,7,Guarantor Fee,75.0,0.0,0.0,0,0,1,,,0
2446,2153,7,Guarantor Fee,60.0,0.0,0.0,0,0,1,,,0
2489,2239,7,Guarantor Fee,95.0,0.0,0.0,0,0,0,,,0
2472,2177,30,Renewal/Extension Agreements,114.0,0.0,0.0,0,0,1,,,0
2464,2169,30,Renewal fee,70.0,0.0,0.0,0,0,1,,,0
2434,2152,30,Renewal Fees,125.0,0.0,0.0,0,0,0,,,0
2467,2177,2,Referencing,0.0,120.0,0.0,0,1,1,,,0
2481,2246,390,Periodic Term Tenancy Fee,54.0,0.0,0.0,0,0,1,,,0
2495,2239,314,Legal/court action to recover overdue rent or fees,150.0,0.0,0.0,0,0,0,,,0
2496,2222,297,Agency Administration Fee,200.0,0.0,0.0,0,1,1,£240 if rent is more than £1000 pm,,0
2525,2187,200,Overpaid Rent Refund,30.0,0.0,0.0,0,0,1,,,0
2494,2239,200,Overpayment of rent,20.0,0.0,0.0,0,0,0,for processing a refund,,0
2536,2221,15,Tenancy Set up,300.0,0.0,0.0,0,1,,,,0
2554,2219,15,Tenancy Set up,300.0,0.0,0.0,0,1,,,,0
2565,2181,15,Tenancy Set up,300.0,0.0,0.0,0,1,,,,0
2503,2222,318,Student reference and credit check,0.0,100.0,0.0,0,0,1,,,0
2504,2222,319,Guarantor Fee for a student,0.0,100.0,0.0,0,0,1,,,0
2543,2221,12,Outgoing Refencing Free,24.0,0.0,0.0,0,0,,,,0
2516,2231,12,Future Landlord Reference Fee,18.0,0.0,0.0,0,0,1,,,0
2561,2219,12,Future Landlord Reference Fee,24.0,0.0,0.0,0,0,,,,0
2508,2201,30,Tenancy Renewal,84.0,0.0,0.0,0,0,1,,,0
2502,2222,12,Reference Fee for future landlords,60.0,0.0,0.0,0,0,1,Up to £60,,0
2511,2231,323,Full Individual Reference,0.0,108.0,0.0,0,1,1,,,0
2509,2201,321,Inventory Check Out fee,126.0,0.0,0.0,0,1,1,Upfront fee,,0
2894,1843,420,Admin fee,0.0,240.0,0.0,0,1,1,,,0
2514,2231,325,Student Renewal Fee,0.0,78.0,0.0,0,0,1,,,0
2895,1843,7,Guarantor Check,0.0,30.0,0.0,0,0,1,,,0
2517,2231,200,Overpayment of Rent,24.0,0.0,0.0,0,0,1,,,0
2896,1843,30,Tenancy Renewal,180.0,0.0,0.0,0,0,1,For 12 months; £144 for six,,0
2520,2187,140,Renewal Fee,72.0,0.0,0.0,0,0,1,,,0
2897,1843,70,Check Out,75.0,0.0,0.0,0,0,1,,,0
2524,2187,329,Admin Charge for letters re arrears/complaints,30.0,0.0,0.0,0,0,1,,,0
2940,2993,92,Admin Fee,150.0,0.0,0.0,0,1,1,,,0
2941,2993,70,Check Out,50.0,0.0,0.0,0,1,1,,,0
2531,2196,92,Admin Fee,0.0,150.0,0.0,0,1,,,,0
2533,2209,92,Admin Fee,200.0,0.0,0.0,0,1,,First applicant,,0
2542,2221,333,Change of Sharer Fee,300.0,0.0,0.0,0,0,,,,0
2545,2218,95,Tenancy Set Up,300.0,0.0,0.0,0,1,,,,0
2547,2218,92,Admin Fee,0.0,50.0,0.0,0,1,,,,0
2497,2222,2,Refencing and Credit Check Fee,0.0,75.0,0.0,0,1,1,,,0
2555,2219,146,Reference Fee,0.0,75.0,0.0,0,1,,,,0
2556,2219,92,Admin Fee,0.0,50.0,0.0,0,1,,,,0
2559,2219,336,Agreement of Guarantee,75.0,0.0,0.0,0,0,,,,0
2563,2219,108,Change of Sharer,300.0,0.0,0.0,0,0,,,,0
2550,2218,336,Agreement of Guarantee,75.0,0.0,0.0,0,0,,,,0
2564,2218,108,Change of Sharer,300.0,0.0,0.0,0,0,,,,0
2570,2181,336,Agreement of Guarantee,75.0,0.0,0.0,0,0,,,,0
2571,2181,108,Change of Sharer,300.0,0.0,0.0,0,0,,,,0
2567,2181,92,Administration fee,0.0,50.0,0.0,0,1,,,,0
2534,2209,343,Admin Fee for additional tenants,0.0,50.0,0.0,0,1,,,,0
2546,2218,2,Referencing Fee,0.0,75.0,0.0,0,1,,,,0
2518,2187,92,Admin and Referencing Fee,150.0,150.0,0.0,0,1,1,First tenant only,,0
2538,2221,92,Administration Fee,0.0,50.0,0.0,0,1,,,,0
2498,2222,7,Guarantor Fee,60.0,0.0,0.0,0,0,1,,,0
2507,2201,7,Guarantor Fee,90.0,0.0,0.0,0,0,1,,,0
2532,2196,7,Guarantor Fee,60.0,0.0,0.0,0,0,,,,0
2535,2209,7,Guarantor Fee,50.0,0.0,0.0,0,0,,,,0
2549,2218,7,Guarantor Refencing Fee,100.0,0.0,0.0,0,0,,,,0
2540,2221,7,Guarantor Refencing Fee,100.0,0.0,0.0,0,0,,,,0
2513,2231,30,Fixed Term Renewal Fee,114.0,0.0,0.0,0,0,1,,,0
2499,2222,30,Fixed Term Tenancy Renewal Fee,60.0,0.0,0.0,0,0,1,,,0
2572,2181,30,Renewal/Extension Agreements,125.0,0.0,0.0,0,0,,,,0
2560,2219,30,Renewal/Extension Agreements,125.0,0.0,0.0,0,0,,,,0
2551,2218,30,Renewal/Extension Agreements,125.0,0.0,0.0,0,0,,,,0
2541,2221,30,Renewal/Extension Agreements,125.0,0.0,0.0,0,0,,,,0
2568,2181,39,Check In Fee,72.0,0.0,0.0,0,0,,,,0
2557,2219,39,Check In Fee,72.0,0.0,0.0,0,1,,,,0
2548,2218,39,Check In Fee,72.0,0.0,0.0,0,1,,,,0
2539,2221,39,Check In Fee,72.0,0.0,0.0,0,1,,,,0
2566,2181,2,Refencing Fee,0.0,75.0,0.0,0,1,,,,0
2512,2231,2,Credit Check,0.0,36.0,0.0,0,0,1,If requested by tenant,,0
2505,2201,2,Initial Referencing Fee,258.0,120.0,0.0,0,1,1,,,0
2510,2231,15,Tenancy Agrrement Fee,0.0,126.0,0.0,0,1,1,,,0
2544,2221,143,Pet Licence Fee,75.0,0.0,0.0,0,0,,,,0
2553,2218,143,Pet Licence Fee,75.0,0.0,0.0,0,0,,,,0
2562,2219,143,Pet Licence Fee,75.0,0.0,0.0,0,0,,,,0
2500,2222,390,Statutory Periodic Fee,42.0,0.0,0.0,0,0,1,,,0
2576,2220,2,Reference Check,0.0,75.0,0.0,0,1,,,,0
2577,2220,92,Admin Fee,0.0,50.0,0.0,0,1,,,,0
2609,2162,11,Tenancy Amendment Fee,60.0,0.0,0.0,0,0,1,,,0
2637,2165,178,Late payment Fee,0.0,0.0,0.0,0,0,1,Charged for each 7 days payment is late,,0
2580,2220,336,Agreement of Guarantee,75.0,0.0,0.0,0,0,,,,0
2581,2220,108,Change of Sharer,300.0,0.0,0.0,0,0,,,,0
2599,2243,178,Late Payment Fee,36.0,0.0,0.0,0,0,1,,,0
2618,2175,178,Late Payment Fee,0.0,42.0,0.0,0,0,1,,,0
2585,2161,146,Reference Fee,0.0,90.0,0.0,0,1,1,,,0
2605,2173,178,Late Payment Fees,20.0,0.0,0.0,0,0,0,per week,,0
2596,2243,6,Inventory Fee,120.0,0.0,0.0,0,0,1,Fee can be between £50 - £120,,0
2575,2220,15,Tenancy Set up,300.0,0.0,0.0,0,1,,,,0
2583,2220,12,Future Landlord Reference Fee,24.0,0.0,0.0,0,0,,,,0
2590,2234,92,Admin Fee,250.0,0.0,0.0,0,1,,,,0
2573,2181,12,Future Landlord Reference Fee,24.0,0.0,0.0,0,0,,,,0
2592,2243,92,Admin Fee,250.0,0.0,0.0,0,1,1,,,0
2593,2243,340,Admin Fee for 2nd Tenant,125.0,0.0,0.0,0,1,1,,,0
2552,2218,12,Future Landlord Reference Fee,24.0,0.0,0.0,0,0,,,,0
2612,2162,12,Future Landlord Reference Fee,0.0,0.0,0.0,0,0,1,,,0
2597,2243,140,Renewal Fee,90.0,0.0,0.0,0,0,1,,,0
2598,2243,17,Change of Tenant,250.0,0.0,0.0,0,0,1,,,0
2898,2637,2,Reference Check,0.0,120.0,0.0,0,1,1,,,0
2601,2173,92,Admin Fee,240.0,0.0,0.0,0,1,0,,,0
2602,2173,343,Additional Tenant,0.0,80.0,0.0,0,1,0,,,0
2604,2173,140,Renewal Fee,90.0,0.0,0.0,0,0,0,,,0
2899,2637,92,Admin Fee,210.0,0.0,0.0,0,1,1,,,0
2900,2637,6,Inventory Report,120.0,0.0,0.0,0,1,1,For unfurnished; £144 for furnished,,0
2610,2162,140,Renewal Fee,60.0,0.0,0.0,0,0,1,,,0
2606,2162,92,Admin Fee,150.0,150.0,0.0,0,1,1,,,0
2901,2637,30,Tenancy Renewal,114.0,0.0,0.0,0,0,1,,,0
2902,2637,7,Guarantor Check,0.0,120.0,0.0,0,0,1,,,0
2588,2161,70,Check Out,54.0,0.0,0.0,0,0,1,,,0
2615,2175,349,Student Referencing Fee,0.0,180.0,0.0,0,0,1,,,0
2983,3372,140,Renewal Fee,120.0,0.0,0.0,0,0,1,,,0
2620,2876,256,Student Tenant Application Fee,0.0,1.0,0.0,0,1,,£275.00,,0
2996,3400,232,End of Tenancy Referencing Fee,0.0,15.0,0.0,0,0,1,,,0
2622,2877,297,Agency Administration Fee,1.0,2.0,0.0,0,1,,£240.00,,0
2623,2877,65,Security Deposit,0.0,2.0,0.0,0,1,,£925.00,,0
2624,2877,76,Pet Deposit,0.0,0.0,0.0,0,0,,£925,,0
2997,3400,10,Permitted Occupier,35.0,0.0,0.0,0,0,1,,,0
2943,2993,173,Saturday move in,75.0,0.0,0.0,0,0,1,,,0
2625,3007,315,Refencing and Credit Check Fee,300.0,0.0,0.0,0,1,1,For a couple. £250 for single occupant.,,0
2626,3007,64,Holding Deposit,200.0,0.0,0.0,0,0,1,,,0
2630,649,134,Right to Rent,25.0,0.0,0.0,0,0,1,,,0
2631,649,207,Change of Occupancy (leaving tenant),420.0,0.0,0.0,0,0,1,,,0
2632,650,297,Agency Administration Fee,90.0,0.0,0.0,0,1,0,,,0
2627,3007,12,Ongoing Reference,0.0,25.0,0.0,0,0,1,,,0
2638,2165,30,Renewal/Extension Agreements,85.0,0.0,0.0,0,0,1,,,0
2603,2173,244,Inventory and check-out (optional),130.0,0.0,0.0,0,0,0,"For an unfurnished 2 bed property, fee varies based on property size, see individual listings on the site.",,0
2587,2161,30,Renewal Fees,90.0,0.0,0.0,0,0,1,,,0
2640,2165,162,Landlord reference,15.0,0.0,0.0,0,0,1,,,0
2629,649,30,Contract Renewal,90.0,0.0,0.0,0,0,1,,,0
2621,2876,30,Contract Renewal,0.0,1.0,0.0,0,1,,£75.00,,0
2594,2243,343,Admin Fee for additional tenants,120.0,0.0,0.0,0,0,1,,,0
2591,2234,343,Admin Fee for additional tenants,0.0,50.0,0.0,0,0,,,,0
2613,2175,92,Admin and Tenancy Agreement,180.0,0.0,0.0,0,1,1,,,0
2634,2165,92,Administration Fee,370.0,0.0,0.0,0,1,1,"For up to 2 tenants (inc VAT), additional tenants £114 (in VAT)",,0
2579,2220,7,Guarantor Fee,100.0,0.0,0.0,0,0,,,,0
2586,2161,7,Guarantor Fee,72.0,0.0,0.0,0,0,1,,,0
2595,2243,7,Guarantor Fee,96.0,0.0,0.0,0,0,1,,,0
2608,2162,7,Guarantor Fee,60.0,0.0,0.0,0,0,1,,,0
2617,2175,30,Renewal/Extension Agreements,60.0,0.0,0.0,0,0,1,,,0
2582,2220,30,Renewal/Extension Agreements,125.0,0.0,0.0,0,0,,,,0
2578,2220,39,Check In Fee,72.0,0.0,0.0,0,1,,,,0
2589,2217,2,Referencing Fee,0.0,20.0,0.0,0,0,,,,0
2614,2175,2,Referencing Fee,0.0,90.0,0.0,0,1,1,,,0
2633,650,2,Referencing Fee,0.0,35.0,0.0,0,1,0,,,0
2584,2161,15,Tenancy Agreement Fee,252.0,0.0,0.0,0,1,1,,,0
2642,2179,140,Renewal Fee,0.0,0.0,0.0,0,0,1,Corbin & Co state they do not charge a renewal fee,,0
2649,2176,178,Late Payment Fee,42.0,1.0,0.0,0,0,1,,,0
2661,2210,178,Late Payment Fee,30.0,0.0,0.0,0,0,1,,,0
2645,2176,349,Student Referencing Fee,180.0,1.0,0.0,0,0,1,,,0
2704,2216,178,Late payment of rent,25.0,0.0,0.0,0,0,1,,,0
2647,2176,140,Renewal Fee,60.0,0.0,0.0,0,0,1,,,0
2698,2199,178,Late Rent Payment Fee,42.0,0.0,0.0,0,0,1,,,0
2662,2210,200,Overpayment Fee,30.0,0.0,0.0,0,0,1,,,0
2665,2193,6,Inventory Fee,105.0,0.0,0.0,0,1,1,Up to 155 depending on the size of the property,,0
2650,2178,15,Tenancy Agreement,210.0,0.0,0.0,0,1,1,,,0
2669,2192,6,Inventory Fee,105.0,0.0,0.0,0,1,1,Up to 155 depending on the size of the property,,0
2652,2178,292,Unfurnished Inventory Check,120.0,0.0,0.0,0,1,1,£144 for furnished property,,0
2673,2189,6,Inventory Fee,105.0,0.0,0.0,0,1,1,Up to 155 depending on the size of the property,,0
2677,2190,6,Inventory Fee,105.0,0.0,0.0,0,1,1,up to 155 depending on the size of the property,,0
2655,2195,297,Agency Administration Fee,0.0,252.0,0.0,0,1,,,,0
2656,2210,355,Tenancy Application Fee,192.0,0.0,0.0,0,1,1,Check In/Check Out fees also apply but price is not listed. Contact agent,,0
2706,2216,44,Early release from tenancy,250.0,0.0,0.0,0,0,1,,,0
2658,2210,356,Referencing Fee (Guarantor),0.0,108.0,0.0,0,0,1,,,0
2659,2210,357,Referencing Fee (Student),0.0,192.0,0.0,0,0,1,Included Gurantor,,0
2691,2199,15,Set Up Fee,420.0,0.0,0.0,0,1,1,"For up to 2 tenants (inc VAT), additional tenants £114 (in VAT)",,0
2663,2193,15,Tenancy Agreement,78.0,0.0,0.0,0,1,1,,,0
2697,2199,12,Future Landlord Reference Fee,0.0,30.0,0.0,0,0,1,,,0
2903,3011,420,Admin fee,120.0,0.0,0.0,0,0,1,,,0
2667,2192,15,Tenancy Agreement,78.0,0.0,0.0,0,1,1,,,0
2904,3011,2,Reference Check,0.0,120.0,0.0,0,0,1,,,0
2905,3011,7,Guarantor Check,0.0,0.0,0.0,0,0,1,,,0
2906,3011,421,Admin fee for couples,390.0,0.0,0.0,0,1,1,,,0
2671,2189,15,Tenancy Agreement,78.0,0.0,0.0,0,1,1,,,0
2696,2199,70,Check Out,114.0,0.0,0.0,0,0,1,,,0
2648,2176,70,Check Out,96.0,0.0,0.0,0,0,1,Can be up to £198 depending on size of property,,0
2675,2190,15,Tenancy Agreement,78.0,0.0,0.0,0,1,1,,,0
2944,2994,92,Admin Fee,250.0,0.0,0.0,0,1,1,For couple; £175 for individual,,0
2945,2994,7,Guarantor Check,0.0,75.0,0.0,0,0,1,,,0
2679,2191,15,Tenancy Agreement,78.0,0.0,0.0,0,1,1,,,0
2998,3392,2,Reference Check,0.0,80.0,0.0,0,1,1,,,0
2999,3392,7,Guarantor Check,80.0,0.0,0.0,0,0,1,,,0
2683,2185,15,Tenancy Agreement,210.0,0.0,0.0,0,1,1,,,0
2685,2185,292,Unfurnished Inventory Check,120.0,0.0,0.0,0,1,1,Furnished £144,,0
